,t1_name,t2_name,date,t1_odds,t2_odds,R_ev,B_ev,t1_prob,t2_prob,winner,bet,net_profit
1993,Renan Barao,Phillipe Nover,2016-09-24,-640,470,15.625,470.0,0.9878462823133319,0.012153717686667755,0,Red,15.625
1994,Roy Nelson,Antonio Silva,2016-09-24,-420,335,23.80952381,335.0,0.9157873542598017,0.08421264574019553,0,Red,23.80952381
1995,Francisco Trinaldo,Paul Felder,2016-09-24,-155,135,64.51612903,135.0,0.598674426213459,0.401325573786538,0,,0.0
1996,Thiago Santos,Eric Spicely,2016-09-24,-800,550,12.5,550.0,0.9806201457102396,0.019379854289762393,1,Red,-100.0
1997,Godofredo Pepey,Mike de la Torre,2016-09-24,-110,-110,90.90909091,90.90909091,0.6438756234565552,0.35612437654344425,0,Red,90.90909091
1998,Gilbert Burns,Michel Prazeres,2016-09-24,-245,205,40.81632653,205.0,0.8307051982699096,0.16929480173008774,1,Red,-100.0
1999,Rani Yahya,Michinori Tanaka,2016-09-24,-105,-115,95.23809524,86.95652174,0.4849355271406024,0.5150644728593996,0,,0.0
2000,Jussier Formiga,Dustin Ortiz,2016-09-24,-210,175,47.61904762,175.0,0.6140982523214402,0.38590174767856067,0,Blue,-100.0
2001,Erick Silva,Luan Chagas,2016-09-24,130,-150,130.0,66.66666667,0.31609116457635006,0.683908835423652,0,Blue,-100.0
2002,Alan Patrick,Stevie Ray,2016-09-24,145,-165,145.0,60.60606061,0.3922948007019987,0.6077051992980033,0,,0.0
2003,Vicente Luque,Hector Urbina,2016-09-24,-580,440,17.24137931,440.0,0.9606914540916448,0.039308545908355086,0,Red,17.24137931
2004,Dustin Poirier,Michael Johnson,2016-09-17,-165,145,60.60606061,145.0,0.683584571014022,0.3164154289859796,1,Red,-100.0
2005,Uriah Hall,Derek Brunson,2016-09-17,160,-185,160.0,54.05405405,3.6958157518055376e-08,0.999999963041845,1,Blue,54.05405405
2006,Roan Carneiro,Kenny Robertson,2016-09-17,100,-120,100.0,83.33333333,0.42497579618375775,0.5750242038162445,0,Blue,-100.0
2007,Chris Wade,Islam Makhachev,2016-09-17,115,-135,115.0,74.07407407,0.4797142873565107,0.5202857126434887,1,Red,-100.0
2008,Chas Skelly,Maximo Blanco,2016-09-17,-150,130,66.66666667,130.0,0.7910985578536202,0.20890144214637824,0,Red,66.66666667
2009,Gabriel Benitez,Sam Sicilia,2016-09-17,100,-120,100.0,83.33333333,0.6607872466403338,0.33921275335966505,0,Red,100.0
2010,Augusto Montano,Belal Muhammad,2016-09-17,375,-470,375.0,21.27659574,0.2847407284565213,0.7152592715434812,1,Red,-100.0
2011,Antonio Carlos Junior,Leonardo Augusto Leleco,2016-09-17,-280,240,35.71428571,240.0,0.9167769900521253,0.08322300994787185,0,Red,35.71428571
2012,Jose Quinonez,Joey Gomez,2016-09-17,125,-145,125.0,68.96551724,0.6626220331177308,0.3373779668822658,0,Red,125.0
2013,Erick Montano,Randy Brown,2016-09-17,425,-550,425.0,18.18181818,0.38160038325137396,0.6183996167486235,1,Red,-100.0
2014,Stipe Miocic,Alistair Overeem,2016-09-10,-145,125,68.96551724,125.0,0.5017638495936876,0.49823615040631053,0,Blue,-100.0
2015,Fabricio Werdum,Travis Browne,2016-09-10,-265,225,37.73584906,225.0,0.7392105649635707,0.26078943503642577,0,Red,37.73584906
2016,CM Punk,Mickey Gall,2016-09-10,345,-430,345.0,23.25581395,0.1906038082331009,0.8093961917668974,1,,0.0
2017,Urijah Faber,Jimmie Rivera,2016-09-10,150,-170,150.0,58.82352941,0.30262769751461405,0.697372302485386,1,Blue,58.82352941
2018,Jessica Andrade,Joanne Calderwood,2016-09-10,-130,110,76.92307692,110.0,0.679698155434912,0.3203018445650882,0,Red,76.92307692
2019,Jessica Eye,Bethe Correia,2016-09-10,-125,105,80.0,105.0,0.04346036775785507,0.9565396322421429,1,Blue,105.0
2020,Brad Tavares,Caio Magalhaes,2016-09-10,-220,180,45.45454545,180.0,0.6929199657439388,0.3070800342560587,0,Red,45.45454545
2021,Yancy Medeiros,Sean Spencer,2016-09-10,-130,110,76.92307692,110.0,0.49387791465567643,0.506122085344327,0,Blue,-100.0
2022,Andrei Arlovski,Josh Barnett,2016-09-03,110,-130,110.0,76.92307692,0.5120098625267696,0.4879901374732284,1,Red,-100.0
2023,Alexander Gustafsson,Jan Blachowicz,2016-09-03,-700,500,14.28571429,500.0,0.9832306785891303,0.016769321410866303,0,Red,14.28571429
2024,Ryan Bader,Ilir Latifi,2016-09-03,-170,150,58.82352941,150.0,0.7106025758594517,0.2893974241405465,0,Red,58.82352941
2025,Nick Hein,Tae Hyun Bang,2016-09-03,-335,275,29.85074627,275.0,0.8194750959301491,0.18052490406985336,0,Red,29.85074627
2026,Peter Sobotta,Nicolas Dalby,2016-09-03,170,-200,170.0,50.0,0.41469831183234895,0.5853016881676534,0,Red,170.0
2027,Taylor Lapilus,Leandro Issa,2016-09-03,-160,140,62.5,140.0,0.7836744034309622,0.21632559656904002,0,Red,62.5
2028,Rustam Khabilov,Leandro Silva,2016-09-03,-450,360,22.22222222,360.0,0.0936707396084613,0.9063292603915363,0,Blue,-100.0
2029,Demian Maia,Carlos Condit,2016-08-27,115,-135,115.0,74.07407407,0.4067472715457952,0.5932527284542055,0,Blue,-100.0
2030,Anthony Pettis,Charles Oliveira,2016-08-27,-165,145,60.60606061,145.0,0.5731650474149501,0.42683495258505283,0,Blue,-100.0
2031,Paige VanZant,Bec Rawlings,2016-08-27,-210,175,47.61904762,175.0,0.7585763581026527,0.24142364189734833,0,Red,47.61904762
2032,Joe Lauzon,Jim Miller,2016-08-27,-140,120,71.42857143,120.0,0.052847301575312186,0.9471526984246895,1,Blue,120.0
2033,Sam Alvey,Kevin Casey,2016-08-27,-270,230,37.03703704,230.0,0.7754103334127819,0.224589666587215,0,Red,37.03703704
2034,Enrique Barzola,Kyle Bochniak,2016-08-27,115,-135,115.0,74.07407407,0.5378031266472963,0.4621968733527004,1,Red,-100.0
2035,Garreth McLellan,Alessio Di Chirico,2016-08-27,270,-330,270.0,30.3030303,0.2787946625279532,0.7212053374720487,1,Red,-100.0
2036,Chad Laprise,Thibault Gouti,2016-08-27,-320,290,31.25,290.0,0.7864094856381404,0.21359051436185914,0,Red,31.25
2037,Nate Diaz,Conor McGregor,2016-08-20,115,-135,115.0,74.07407407,0.6095592013388553,0.3904407986611463,1,Red,-100.0
2038,Anthony Johnson,Glover Teixeira,2016-08-20,-240,200,41.66666667,200.0,0.646081193261601,0.353918806738396,0,Blue,-100.0
2039,Rick Story,Donald Cerrone,2016-08-20,120,-140,120.0,71.42857143,0.11585207677411687,0.8841479232258859,1,Blue,71.42857143
2040,Cody Garbrandt,Takeya Mizugaki,2016-08-20,-525,415,19.04761905,415.0,0.9046319570519692,0.09536804294803225,0,Red,19.04761905
2041,Raquel Pennington,Elizabeth Phillips,2016-08-20,-320,260,31.25,260.0,0.7823633720274307,0.2176366279725661,0,Red,31.25
2042,Randa Markos,Cortney Casey,2016-08-20,-155,135,64.51612903,135.0,0.6760432096283113,0.32395679037169073,1,Red,-100.0
2043,Neil Magny,Lorenz Larkin,2016-08-20,-140,120,71.42857143,120.0,0.9735874310030097,0.026412568996990626,1,Red,-100.0
2044,Yair Rodriguez,Alex Caceres,2016-08-06,-335,275,29.85074627,275.0,0.7913833770989668,0.20861662290103342,0,Red,29.85074627
2045,Dennis Bermudez,Rony Jason,2016-08-06,-300,250,33.33333333,250.0,0.8155557269108249,0.1844442730891716,0,Red,33.33333333
2046,Thales Leites,Chris Camozzi,2016-08-06,-175,155,57.14285714,155.0,0.4858090184478619,0.5141909815521376,0,Blue,-100.0
2047,Santiago Ponzinibbio,Zak Cummings,2016-08-06,-110,-110,90.90909091,90.90909091,0.5342430135091146,0.46575698649088365,0,Red,90.90909091
2048,Court McGee,Dominique Steele,2016-08-06,-150,130,66.66666667,130.0,0.6184896650821894,0.3815103349178098,0,Red,66.66666667
2049,Viktor Pesta,Marcin Tybura,2016-08-06,-110,-110,90.90909091,90.90909091,0.6284483891131621,0.37155161088683647,1,Red,-100.0
2050,Teruto Ishihara,Horacio Gutierrez,2016-08-06,-230,190,43.47826087,190.0,0.7602650427184313,0.23973495728156557,0,Red,43.47826087
2051,Cub Swanson,Tatsuya Kawajiri,2016-08-06,-330,270,30.3030303,270.0,0.8809207759460614,0.1190792240539368,0,Red,30.3030303
2052,Robbie Lawler,Tyron Woodley,2016-07-30,-120,100,83.33333333,100.0,0.17885536985905637,0.8211446301409467,1,Blue,100.0
2053,Rose Namajunas,Karolina Kowalkiewicz,2016-07-30,-190,165,52.63157895,165.0,0.8253105032014099,0.17468949679859339,1,Red,-100.0
2054,Matt Brown,Jake Ellenberger,2016-07-30,-310,255,32.25806452,255.0,0.8879424464518585,0.1120575535481396,1,Red,-100.0
2055,Francisco Rivera,Erik Perez,2016-07-30,130,-150,130.0,66.66666667,0.3105240956773801,0.6894759043226183,1,Blue,66.66666667
2056,Ryan Benoit,Fredy Serrano,2016-07-30,-105,-115,95.23809524,86.95652174,0.7552144977079974,0.24478550229200402,0,Red,95.23809524
2057,Nikita Krylov,Ed Herman,2016-07-30,-240,200,41.66666667,200.0,0.7351102580061839,0.26488974199381443,0,Red,41.66666667
2058,Ross Pearson,Jorge Masvidal,2016-07-30,225,-265,225.0,37.73584906,0.0051074549835321975,0.9948925450164656,1,Blue,37.73584906
2059,Anthony Hamilton,Damian Grabowski,2016-07-30,-135,115,74.07407407,115.0,0.7930223446496729,0.20697765535032783,0,Red,74.07407407
2060,Cesar Arzamendia,Damien Brown,2016-07-30,-105,-115,95.23809524,86.95652174,0.7611469816224284,0.23885301837756973,1,Red,-100.0
2061,Holly Holm,Valentina Shevchenko,2016-07-23,-190,165,52.63157895,165.0,0.6425020074467328,0.3574979925532655,1,,0.0
2062,Edson Barboza,Gilbert Melendez,2016-07-23,-255,215,39.21568627,215.0,0.7804813453018856,0.21951865469811419,0,Red,39.21568627
2063,Felice Herrig,Kailin Curran,2016-07-23,125,-145,125.0,68.96551724,0.3657562906638712,0.6342437093361274,0,Blue,-100.0
2064,Frankie Saenz,Eddie Wineland,2016-07-23,-155,135,64.51612903,135.0,0.6286510845430134,0.37134891545698695,1,Red,-100.0
2065,Darren Elkins,Godofredo Pepey,2016-07-23,-240,200,41.66666667,200.0,0.7214256695929023,0.278574330407099,0,Red,41.66666667
2066,Kamaru Usman,Alexander Yakovlev,2016-07-23,-250,210,40.0,210.0,0.7720416956759725,0.22795830432402805,0,Red,40.0
2067,Alex Oliveira,James Moontasri,2016-07-23,-220,180,45.45454545,180.0,0.8334337302352424,0.16656626976475436,0,Red,45.45454545
2068,Jim Alers,Jason Knight,2016-07-23,-120,100,83.33333333,100.0,0.46974599338716344,0.5302540066128366,1,Blue,100.0
2069,Michael McDonald,John Lineker,2016-07-13,-115,-105,86.95652174,95.23809524,0.6848175808149695,0.3151824191850338,1,Red,-100.0
2070,Tim Boetsch,Josh Samman,2016-07-13,205,-245,205.0,40.81632653,0.19376226669724061,0.8062377333027623,0,Blue,-100.0
2071,Aleksei Oleinik,Daniel Omielanczuk,2016-07-13,-185,160,54.05405405,160.0,0.7251726644473939,0.2748273355526069,1,Red,-100.0
2072,Kyle Noke,Keita Nakamura,2016-07-13,-155,135,64.51612903,135.0,0.5722779000483494,0.4277220999516495,1,Blue,135.0
2073,Louis Smolka,Ben Nguyen,2016-07-13,105,-125,105.0,80.0,0.7761862968641529,0.2238137031358495,0,Red,105.0
2074,Eric Spicely,Sam Alvey,2016-07-13,235,-275,235.0,36.36363636,0.444661495754068,0.5553385042459291,1,Red,-100.0
2075,Cortney Casey,Cristina Stanciu,2016-07-13,140,-160,140.0,62.5,0.7286458003771606,0.2713541996228385,0,Red,140.0
2076,Scott Holtzman,Cody Pfister,2016-07-13,-260,220,38.46153846,220.0,0.6906490678923842,0.3093509321076173,0,,0.0
2077,Devin Clark,Alex Nicholson,2016-07-13,-220,180,45.45454545,180.0,0.7483011020653983,0.25169889793460454,1,Red,-100.0
2078,Miesha Tate,Amanda Nunes,2016-07-09,265,-325,265.0,30.76923077,0.48727708675788683,0.5127229132421133,1,Red,-100.0
2079,Daniel Cormier,Anderson Silva,2016-07-09,-430,345,23.25581395,345.0,0.9987516120679638,0.0012483879320355237,0,Red,23.25581395
2080,Jose Aldo,Frankie Edgar,2016-07-09,120,-140,120.0,71.42857143,0.36043504901271084,0.6395649509872909,0,Blue,-100.0
2081,Cain Velasquez,Travis Browne,2016-07-09,-355,295,28.16901408,295.0,0.9297281337765296,0.07027186622347134,0,Red,28.16901408
2082,Cat Zingano,Julianna Pena,2016-07-09,-175,155,57.14285714,155.0,0.39246080075480244,0.6075391992452004,1,Blue,155.0
2083,Johny Hendricks,Kelvin Gastelum,2016-07-09,-105,-115,95.23809524,86.95652174,0.30531657546273094,0.6946834245372695,1,Blue,86.95652174
2084,TJ Dillashaw,Raphael Assuncao,2016-07-09,-420,335,23.80952381,335.0,0.509274507760731,0.49072549223927064,0,Blue,-100.0
2085,Sage Northcutt,Enrique Marin,2016-07-09,-490,390,20.40816327,390.0,0.9082457418206838,0.09175425817931386,0,Red,20.40816327
2086,Diego Sanchez,Joe Lauzon,2016-07-09,-125,105,80.0,105.0,0.18076333479433976,0.8192366652056607,1,Blue,105.0
2087,Gegard Mousasi,Thiago Santos,2016-07-09,-290,245,34.48275862,245.0,0.6326158206456549,0.36738417935434375,0,Blue,-100.0
2088,Jim Miller,Takanori Gomi,2016-07-09,-290,245,34.48275862,245.0,0.9395630698615453,0.0604369301384565,0,Red,34.48275862
2089,Joanna Jedrzejczyk,Claudia Gadelha,2016-07-08,-130,110,76.92307692,110.0,0.6102980534532195,0.3897019465467825,0,Red,76.92307692
2090,Dooho Choi,Thiago Tavares,2016-07-08,-220,180,45.45454545,180.0,0.7437194944687244,0.2562805055312775,0,Red,45.45454545
2091,Joaquim Silva,Andrew Holbrook,2016-07-08,115,-135,115.0,74.07407407,0.6276645295903257,0.3723354704096727,0,Red,115.0
2092,Gray Maynard,Fernando Bruno,2016-07-08,-165,145,60.60606061,145.0,0.6978015835926923,0.3021984164073065,0,Red,60.60606061
2093,John Moraga,Matheus Nicolau,2016-07-08,-140,120,71.42857143,120.0,0.5940665196496766,0.4059334803503238,1,Red,-100.0
2094,Cezar Ferreira,Anthony Smith,2016-07-08,-115,-105,86.95652174,95.23809524,0.5111490944412914,0.48885090555870664,0,,0.0
2095,Jake Matthews,Kevin Lee,2016-07-08,-160,140,62.5,140.0,0.037890454039629935,0.9621095459603682,1,Blue,140.0
2096,Li Jingliang,Anton Zafir,2016-07-08,-310,255,32.25806452,255.0,0.7292959896305858,0.2707040103694161,0,,0.0
2097,Rafael Dos Anjos,Eddie Alvarez,2016-07-07,-290,245,34.48275862,245.0,0.7794363324004395,0.2205636675995638,1,Red,-100.0
2098,Roy Nelson,Derrick Lewis,2016-07-07,-130,110,76.92307692,110.0,0.5417095961499129,0.4582904038500868,1,,0.0
2099,Joe Duffy,Mitch Clarke,2016-07-07,-440,390,22.72727273,390.0,0.7971919274803432,0.20280807251965574,0,,0.0
2100,Mike Pyle,Alberto Mina,2016-07-07,-125,105,80.0,105.0,0.45205775290854844,0.5479422470914547,1,Blue,105.0
2101,John Makdessi,Mehdi Baghdad,2016-07-07,-130,110,76.92307692,110.0,0.8901587216529161,0.10984127834708675,0,Red,76.92307692
2102,Anthony Birchak,Dileno Lopes,2016-07-07,-250,210,40.0,210.0,0.9455770740422451,0.054422925957752215,0,Red,40.0
2103,Russell Doane,Pedro Munhoz,2016-07-07,200,-240,200.0,41.66666667,0.5886554757527207,0.41134452424728024,1,Red,-100.0
2104,Felipe Arantes,Jerrod Sanders,2016-07-07,-155,135,64.51612903,135.0,0.7406260875114274,0.2593739124885746,0,Red,64.51612903
2105,Gilbert Burns,Lukasz Sajewski,2016-07-07,-265,225,37.73584906,225.0,0.7907403722118747,0.2092596277881229,0,Red,37.73584906
2106,Marco Beltran,Reginaldo Vieira,2016-07-07,105,-125,105.0,80.0,0.7198294383091881,0.2801705616908116,0,Red,105.0
2107,Vicente Luque,Alvaro Herrera,2016-07-07,-375,313,26.66666667,313.0,0.823879269033419,0.17612073096658035,0,Red,26.66666667
2108,Rory MacDonald,Stephen Thompson,2016-06-18,-105,-115,95.23809524,86.95652174,0.3438776602714443,0.6561223397285549,1,Blue,86.95652174
2109,Donald Cerrone,Patrick Cote,2016-06-18,-170,150,58.82352941,150.0,0.8506434633320461,0.1493565366679557,0,Red,58.82352941
2110,Steve Bosse,Sean O'Connell,2016-06-18,-135,115,74.07407407,115.0,0.513932115646409,0.48606788435359344,0,Blue,-100.0
2111,Olivier Aubin-Mercier,Thibault Gouti,2016-06-18,-470,375,21.27659574,375.0,0.9192424110978635,0.08075758890213659,0,Red,21.27659574
2112,Valerie Letourneau,Joanne Calderwood,2016-06-18,-150,130,66.66666667,130.0,0.6511011098195455,0.34889889018045145,1,Red,-100.0
2113,Jason Saggo,Leandro Silva,2016-06-18,-115,-105,86.95652174,95.23809524,0.5869629100232594,0.4130370899767421,0,Red,86.95652174
2114,Tamdan McCrory,Krzysztof Jotko,2016-06-18,-170,150,58.82352941,150.0,0.6785508616353015,0.3214491383646999,1,Red,-100.0
2115,Chris Beal,Joe Soto,2016-06-18,105,-125,105.0,80.0,0.667914491300796,0.33208550869920733,1,Red,-100.0
2116,Elias Theodorou,Sam Alvey,2016-06-18,-235,195,42.55319149,195.0,0.7393388715732688,0.26066112842672834,0,Red,42.55319149
2117,Randa Markos,Jocelyn Jones-Lybarger,2016-06-18,-115,-105,86.95652174,95.23809524,0.6657006755711955,0.3342993244288023,0,Red,86.95652174
2118,Ali Bagautinov,Geane Herrera,2016-06-18,-260,220,38.46153846,220.0,0.7286871452064038,0.27131285479359973,0,Red,38.46153846
2119,Luke Rockhold,Michael Bisping,2016-06-04,-750,525,13.33333333,525.0,0.9604291529923579,0.039570847007643774,1,Red,-100.0
2120,Dominick Cruz,Urijah Faber,2016-06-04,-380,315,26.31578947,315.0,0.8837245945077522,0.11627540549224617,0,Red,26.31578947
2121,Max Holloway,Ricardo Lamas,2016-06-04,-270,230,37.03703704,230.0,0.9183740742880863,0.08162592571191674,0,Red,37.03703704
2122,Dan Henderson,Hector Lombard,2016-06-04,265,-325,265.0,30.76923077,0.19703997988487737,0.8029600201151246,0,Blue,-100.0
2123,Dustin Poirier,Bobby Green,2016-06-04,-185,160,54.05405405,160.0,0.6825255411550702,0.31747445884493125,0,Red,54.05405405
2124,Brian Ortega,Clay Guida,2016-06-04,-235,195,42.55319149,195.0,0.7461349610489995,0.25386503895100265,0,Red,42.55319149
2125,Beneil Dariush,James Vick,2016-06-04,-140,120,71.42857143,120.0,0.4180559287715361,0.5819440712284666,0,Blue,-100.0
2126,Jessica Penne,Jessica Andrade,2016-06-04,110,-130,110.0,76.92307692,0.594735294138697,0.4052647058613022,1,Red,-100.0
2127,Cole Miller,Alex Caceres,2016-06-04,-165,145,60.60606061,145.0,0.6063678046107482,0.39363219538925387,1,,0.0
2128,Sean Strickland,Tom Breese,2016-06-04,-110,-110,90.90909091,90.90909091,0.55149944001796,0.4485005599820428,0,Red,90.90909091
2129,Polo Reyes,Dong Hyun Ma,2016-06-04,-115,-105,86.95652174,95.23809524,0.5156455666680665,0.4843544333319353,0,,0.0
2130,Thomas Almeida,Cody Garbrandt,2016-05-29,-200,170,50.0,170.0,0.7099539673408563,0.29004603265914547,1,Red,-100.0
2131,Renan Barao,Jeremy Stephens,2016-05-29,-150,130,66.66666667,130.0,0.8165949014320449,0.18340509856795165,1,Red,-100.0
2132,Tarec Saffiedine,Rick Story,2016-05-29,115,-135,115.0,74.07407407,0.6164430308220162,0.38355696917798193,1,Red,-100.0
2133,Chris Camozzi,Vitor Miranda,2016-05-29,125,-145,125.0,68.96551724,0.00571507129510951,0.994284928704891,0,Blue,-100.0
2134,Jorge Masvidal,Lorenz Larkin,2016-05-29,-115,-105,86.95652174,95.23809524,0.6628813823566145,0.33711861764338386,1,Red,-100.0
2135,Joshua Burkman,Paul Felder,2016-05-29,245,-290,245.0,34.48275862,0.3181602503582969,0.6818397496417015,1,Red,-100.0
2136,Sara McMann,Jessica Eye,2016-05-29,-125,105,80.0,105.0,0.4468397646852371,0.5531602353147649,0,Blue,-100.0
2137,Erik Koch,Shane Campbell,2016-05-29,120,-140,120.0,71.42857143,0.4315096067457662,0.5684903932542346,0,,0.0
2138,Aljamain Sterling,Bryan Caraway,2016-05-29,-310,255,32.25806452,255.0,0.8620385821542651,0.13796141784573718,1,Red,-100.0
2139,Fabricio Werdum,Stipe Miocic,2016-05-14,-185,160,54.05405405,160.0,0.6093958419089434,0.3906041580910545,1,Blue,160.0
2140,Jacare Souza,Vitor Belfort,2016-05-14,-280,240,35.71428571,240.0,0.808331899718,0.1916681002820031,0,Red,35.71428571
2141,Cris Cyborg,Leslie Smith,2016-05-14,-1500,1200,6.666666667,1200.0,0.9997841443061453,0.0002158556938535846,0,Red,6.666666667
2142,Mauricio Rua,Corey Anderson,2016-05-14,140,-160,140.0,62.5,0.1831879584620144,0.8168120415379861,0,Blue,-100.0
2143,Warlley Alves,Bryan Barberena,2016-05-14,-600,450,16.66666667,450.0,0.9249908004022921,0.07500919959771116,1,Red,-100.0
2144,Demian Maia,Matt Brown,2016-05-14,-350,290,28.57142857,290.0,0.7910717287396063,0.20892827126039604,0,Red,28.57142857
2145,Thiago Santos,Nate Marquardt,2016-05-14,-360,300,27.77777778,300.0,0.8104373804034035,0.18956261959659373,0,Red,27.77777778
2146,Francisco Trinaldo,Yancy Medeiros,2016-05-14,-275,235,36.36363636,235.0,0.6739991305392175,0.32600086946078116,0,Blue,-100.0
2147,John Lineker,Rob Font,2016-05-14,-145,125,68.96551724,125.0,0.7977855977790939,0.20221440222090786,0,Red,68.96551724
2148,Rogerio Nogueira,Patrick Cummins,2016-05-14,195,-235,195.0,42.55319149,0.16120431648524344,0.8387956835147563,0,Blue,-100.0
2149,Renato Moicano,Zubaira Tukhugov,2016-05-14,100,-120,100.0,83.33333333,0.6422125650487963,0.35778743495120197,0,Red,100.0
2150,Alistair Overeem,Andrei Arlovski,2016-05-08,-240,200,41.66666667,200.0,0.8552976653997637,0.14470233460023577,0,Red,41.66666667
2151,Antonio Silva,Stefan Struve,2016-05-08,185,-225,185.0,44.44444444,0.546625933161782,0.45337406683822096,1,Red,-100.0
2152,Albert Tumenov,Gunnar Nelson,2016-05-08,-155,135,64.51612903,135.0,0.6297209202540889,0.3702790797459127,1,Red,-100.0
2153,Nikita Krylov,Francimar Barroso,2016-05-08,-200,170,50.0,170.0,0.7271375637792912,0.27286243622070755,0,Red,50.0
2154,Karolina Kowalkiewicz,Heather Jo Clark,2016-05-08,-320,260,31.25,260.0,0.7998309071647633,0.20016909283523776,0,Red,31.25
2155,Rustam Khabilov,Chris Wade,2016-05-08,-165,145,60.60606061,145.0,0.01939147462830216,0.9806085253716957,0,Blue,-100.0
2156,Magnus Cedenblad,Garreth McLellan,2016-05-08,-250,210,40.0,210.0,0.917518578971131,0.08248142102887093,0,Red,40.0
2157,Yan Cabral,Reza Madadi,2016-05-08,-160,140,62.5,140.0,0.6419092511003524,0.3580907488996502,1,Red,-100.0
2158,Kyoji Horiguchi,Neil Seery,2016-05-08,-600,450,16.66666667,450.0,0.9735761014279979,0.02642389857200316,0,Red,16.66666667
2159,Leon Edwards,Dominic Waters,2016-05-08,-270,230,37.03703704,230.0,0.7258064553240718,0.2741935446759293,0,,0.0
