Kennedy Nzechukwu,Carlos Ulberg,,,,,2021-03-06,"Las Vegas, Nevada, USA",USA,Red,False,Light Heavyweight,MALE,3,0,1,0,15.07,0.62,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,Orthodox,193.04,195.58,205,0,1,0,5.0,0.42,0.0,0.0,0.0,2,1,10,0,0,1,1,1,0,0,3,Southpaw,195.58,210.82,205,28,30,0,0,-1,-2,-1,-9,0,0,0,-2.5400000000000205,-15.23999999999998,2,10.07,0.0,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,2,3:19,499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sean Brady,Jake Matthews,,,,,2021-03-06,"Las Vegas, Nevada, USA",USA,Red,False,Welterweight,MALE,3,0,3,0,3.03,0.44,0.6,1.93,0.41,3,4,34,0,0,1,4,1,4,0,10,Orthodox,180.34,185.42,170,0,3,0,4.72,0.55,1.2,2.69,0.6,3,0,8,0,0,0,2,0,1,0,3,Orthodox,177.8,182.88,170,28,26,0,0,0,7,4,26,0,1,3,2.539999999999992,2.5400000000000205,-2,-1.69,-0.6,-0.76,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Arm Triangle,3,3:28,808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Livinha Souza,Amanda Lemos,,,,,2021-03-06,"Las Vegas, Nevada, USA",USA,Blue,False,Women's Strawweight,FEMALE,3,0,2,0,6.21,0.64,0.5,1.98,1.0,2,1,6,0,0,0,1,0,1,0,2,Southpaw,162.56,165.1,115,0,1,0,2.06,0.45,1.2,2.4,0.44,2,1,10,0,0,1,1,0,1,0,3,Orthodox,160.02,160.02,115,29,33,0,1,0,-1,0,-4,0,0,0,2.539999999999992,5.079999999999984,4,4.15,-0.7,-0.4199999999999999,1,1,,15.0,,,15.0,,,,,,,,,,,,,,,,,,,,,,,,Red,KO/TKO,Punch,1,3:39,219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Uros Medic,Aalon Cruz,,,,,2021-03-06,"Las Vegas, Nevada, USA",USA,Red,False,Lightweight,MALE,3,1,0,0,7.58,0.39,0.0,0.0,0.0,1,1,4,0,0,0,0,1,0,0,1,Switch,182.88,198.12,145,0,1,0,19.91,0.77,0.0,0.0,0.0,1,0,1,0,0,0,0,1,0,0,1,Southpaw,185.42,180.34,155,27,31,1,-1,0,0,1,3,0,0,0,-2.5400000000000205,17.78,4,-12.33,0.0,0.0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,1,1:40,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mario Bautista,Trevin Jones,,,,,2021-03-06,"Las Vegas, Nevada, USA",USA,Blue,False,Bantamweight,MALE,3,0,0,0,3.84,0.61,0.0,1.17,0.2,0,0,2,0,0,0,0,0,0,0,0,Southpaw,170.18,177.8,140,0,2,0,5.71,0.45,0.0,0.48,0.33,2,1,6,0,0,0,1,1,0,0,2,Switch,175.26,175.26,135,27,30,0,-2,-2,-2,-1,-4,0,-1,0,-5.079999999999984,2.5400000000000205,3,-1.87,0.0,0.69,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,2,0:47,347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jairzinho Rozenstruik,Ciryl Gane,,,,,2021-02-27,"Las Vegas, Nevada, USA",USA,Blue,False,Heavyweight,MALE,5,0,4,0,5.13,0.54,0.3,0.82,0.21,4,0,9,0,0,0,1,1,2,0,4,Orthodox,193.04,205.74,245,0,1,0,3.15,0.49,0.0,0.0,0.0,4,1,12,0,0,0,0,5,0,0,5,Orthodox,187.96,198.12,242,32,30,0,3,0,-1,-1,-3,0,-4,2,5.079999999999984,7.620000000000003,-2,1.98,0.3,0.82,1,1,7.0,4.0,,,,,4.0,,,,,,,,,,,,,7.0,,,,,,,,,Red,U-DEC,,5,5:00,1500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nikita Krylov,Magomed Ankalaev,,,,,2021-02-27,"Las Vegas, Nevada, USA",USA,Blue,False,Light Heavyweight,MALE,3,0,5,0,3.41,0.53,0.0,1.18,0.33,5,1,12,0,0,0,1,4,0,0,5,Orthodox,190.5,190.5,205,0,1,0,4.33,0.56,1.3,1.34,0.33,5,5,23,0,0,0,1,3,4,0,8,Orthodox,190.5,195.58,205,28,28,0,4,0,-3,-4,-11,0,1,-4,0.0,-5.0800000000000125,0,-0.92,-1.3,-0.1600000000000001,1,1,11.0,8.0,,,,,,8.0,,,,,,,,,,,,,11.0,,,,,,,,Red,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pedro Munhoz,Jimmie Rivera,,,,,2021-02-27,"Las Vegas, Nevada, USA",USA,Red,False,Bantamweight,MALE,3,0,1,0,4.03,0.4,0.1,0.88,0.27,5,3,26,0,0,1,5,1,0,0,7,Orthodox,162.56,172.72,135,2,0,0,5.6,0.43,0.8,0.68,0.21,4,5,31,0,0,0,2,3,3,0,8,Orthodox,167.64,165.1,135,34,31,-2,1,1,-1,-2,-5,0,-2,-3,-5.0800000000000125,7.620000000000003,-3,-1.5699999999999994,-0.7000000000000001,0.1999999999999999,1,1,9.0,8.0,,,,,,,,,,,8.0,,,,,,,,,,,,,9.0,,,Red,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,+500,,+800,,+1000
Alex Caceres,Kevin Croom,,,,,2021-02-27,"Las Vegas, Nevada, USA",USA,Red,False,Featherweight,MALE,3,0,0,0,1.35,0.36,1.0,0.97,0.06,0,0,1,0,0,0,0,0,0,0,0,Orthodox,180.34,185.42,155,0,3,0,4.1,0.5,0.8,0.57,0.78,4,10,59,0,0,3,5,1,3,0,12,Southpaw,177.8,185.42,145,32,33,0,-3,-4,-12,-10,-58,0,-1,-3,2.539999999999992,0.0,1,-2.75,0.1999999999999999,0.4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexander Hernandez,Thiago Moises,,,,,2021-02-27,"Las Vegas, Nevada, USA",USA,Blue,False,Lightweight,MALE,3,0,2,0,2.85,0.37,1.2,1.06,0.33,2,2,15,0,0,0,2,1,1,0,4,Orthodox,175.26,177.8,155,0,1,0,3.57,0.35,0.0,1.6,0.38,2,2,12,0,0,0,2,2,0,0,4,Orthodox,175.26,182.88,155,28,25,0,1,0,0,0,3,0,-1,1,0.0,-5.079999999999984,-3,-0.7199999999999998,1.2,-0.54,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexis Davis,Sabina Mazo,,,,,2021-02-27,"Las Vegas, Nevada, USA",USA,Red,False,Women's Bantamweight,FEMALE,3,0,3,0,6.56,0.44,0.2,0.81,0.8,3,1,12,0,0,1,1,0,1,0,3,Orthodox,170.18,177.8,135,3,0,0,4.55,0.47,0.7,0.94,0.42,3,6,37,1,0,2,4,1,1,0,8,Orthodox,167.64,172.72,135,36,23,-3,3,0,-5,-5,-25,-1,-1,0,2.539999999999992,5.0800000000000125,-13,2.01,-0.4999999999999999,-0.1299999999999999,1,1,,,11.0,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vince Cachero,Ronnie Lawrence,,,,,2021-02-27,"Las Vegas, Nevada, USA",USA,Blue,False,Bantamweight,MALE,3,0,1,0,3.8,0.58,0.5,10.86,0.76,1,0,3,0,0,0,1,0,0,0,1,Switch,172.72,172.72,135,1,0,0,3.29,0.45,0.5,0.0,0.0,0,1,3,0,0,0,0,0,0,0,0,Orthodox,167.64,172.72,145,31,28,-1,1,1,1,-1,0,0,0,0,5.079999999999984,0.0,-3,0.5099999999999998,0.0,10.86,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,3,2:38,758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dustin Jacoby,Maxim Grishin,,,,,2021-02-27,"Las Vegas, Nevada, USA",USA,Red,False,Light Heavyweight,MALE,3,0,1,0,2.95,0.44,0.0,0.38,0.33,1,1,5,0,0,0,0,1,0,0,1,Orthodox,190.5,198.12,220,0,2,0,4.03,0.48,0.0,0.36,0.5,2,2,10,0,0,0,1,1,0,0,2,Orthodox,190.5,193.04,205,32,36,0,-1,-1,-1,-1,-5,0,0,0,0.0,5.0800000000000125,4,-1.08,0.0,0.02,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Curtis Blaydes,Derrick Lewis,,,,,2021-02-20,"Las Vegas, Nevada, USA",USA,Blue,False,Heavyweight,MALE,5,0,3,0,2.59,0.5,0.0,0.52,0.26,6,5,46,1,0,2,2,11,0,0,15,Orthodox,190.5,200.66,260,0,4,0,3.59,0.53,0.0,6.64,0.54,5,2,30,0,0,0,4,5,0,0,9,Orthodox,193.04,203.2,265,30,36,0,-1,1,6,3,16,1,6,0,-2.539999999999992,-2.539999999999992,6,-1.0,0.0,-6.119999999999999,1,1,4.0,2.0,,,,,2.0,,,,,,,,,,,,,4.0,,,,,,,,,Red,KO/TKO,Punch,2,1:26,386,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ketlen Vieira,Yana Kunitskaya,,-107,,93.45794392523365,2021-02-20,"Las Vegas, Nevada, USA",USA,Blue,False,Women's Bantamweight,FEMALE,3,0,1,0,4.22,0.57,0.2,1.62,0.53,2,2,13,1,0,0,3,0,0,0,3,Orthodox,167.64,172.72,135,0,1,0,2.66,0.36,0.5,2.19,0.48,4,1,15,0,0,2,2,0,1,0,5,Orthodox,172.72,172.72,135,29,31,0,0,-2,-2,1,-2,1,0,-1,-5.079999999999984,0.0,2,1.5599999999999996,-0.3,-0.5699999999999998,1,1,7.0,6.0,,,,6.0,,,,,,,,,,,,,7.0,,,,,,,,,,Red,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,+150,,+1200,,+800
Charles Rosa,Darrick Minner,,,,,2021-02-20,"Las Vegas, Nevada, USA",USA,Blue,False,Featherweight,MALE,3,0,1,0,3.24,0.7,3.6,3.0,0.62,1,2,4,0,0,0,0,0,1,0,1,Orthodox,170.18,175.26,145,0,1,0,3.14,0.36,1.1,1.78,0.35,1,4,22,0,0,1,1,0,2,0,4,Switch,175.26,175.26,145,34,30,0,0,0,-3,-2,-18,0,0,-1,-5.079999999999984,0.0,-4,0.1,2.5,1.22,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aleksei Oleinik,Chris Daukaus,,,,,2021-02-20,"Las Vegas, Nevada, USA",USA,Blue,False,Heavyweight,MALE,3,0,2,0,11.78,0.61,0.0,0.0,0.0,2,0,2,0,0,0,0,2,0,0,2,Orthodox,190.5,193.04,250,1,0,0,3.55,0.5,2.2,2.16,0.46,2,5,21,0,0,1,0,1,6,0,8,Orthodox,187.96,203.2,240,43,31,-1,2,0,-6,-5,-19,0,1,-6,2.539999999999992,-10.159999999999997,-12,8.23,-2.2,-2.16,1,1,,10.0,,,,,10.0,,,,,,,,,,,,,,,,,,,,,,Red,KO/TKO,Punches,1,1:55,115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phil Hawes,Nassourdine Imavov,,,,,2021-02-20,"Las Vegas, Nevada, USA",USA,Red,False,Middleweight,MALE,3,0,1,0,4.17,0.61,2.0,0.5,0.12,1,0,3,0,0,0,1,0,0,0,1,Orthodox,190.5,190.5,185,0,2,0,3.44,0.58,0.4,2.7,0.38,2,1,4,0,0,0,0,2,0,0,2,Orthodox,182.88,195.58,185,32,25,0,-1,-1,-1,-1,-1,0,-2,0,7.620000000000003,-5.0800000000000125,-7,0.73,1.6,-2.2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,M-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrei Arlovski,Tom Aspinall,,,,,2021-02-20,"Las Vegas, Nevada, USA",USA,Blue,False,Heavyweight,MALE,3,0,2,0,7.43,0.66,1.8,3.54,1.0,2,0,2,0,0,0,0,2,0,0,2,Orthodox,195.58,198.12,256,0,2,0,3.62,0.44,0.2,0.45,0.36,6,17,83,5,0,1,7,11,2,0,21,Orthodox,190.5,195.58,240,42,27,0,0,-4,-19,-17,-81,-5,-9,-2,5.0800000000000125,2.539999999999992,-15,3.81,1.6,3.09,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Rear Naked Choke,2,1:09,369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jared Gordon,Danny Chavez,,,,,2021-02-20,"Las Vegas, Nevada, USA",USA,Red,False,Featherweight,MALE,3,0,1,0,2.93,0.39,0.0,2.5,1.0,1,0,3,0,0,0,1,0,0,0,1,Orthodox,172.72,170.18,145,0,1,0,5.54,0.56,0.0,2.81,0.39,2,3,16,0,0,0,3,1,0,0,4,Orthodox,175.26,172.72,145,32,33,0,0,-1,-3,-3,-13,0,-1,0,-2.539999999999992,-2.539999999999992,1,-2.61,0.0,-0.31,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eddie Wineland,John Castaneda,,,,,2021-02-20,"Las Vegas, Nevada, USA",USA,Blue,False,Bantamweight,MALE,3,1,0,0,4.17,0.49,0.0,0.86,0.25,1,1,6,0,0,0,1,0,0,0,1,Switch,167.64,180.34,135,1,0,0,3.4,0.29,0.1,0.34,0.33,4,10,48,1,0,1,2,8,0,0,11,Orthodox,170.18,175.26,135,36,29,0,0,-3,-10,-9,-42,-1,-8,0,-2.539999999999992,5.0800000000000125,-7,0.77,-0.1,0.52,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,1,4:44,284,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nate Landwehr,Julian Erosa,,,,,2021-02-20,"Las Vegas, Nevada, USA",USA,Blue,False,Featherweight,MALE,3,0,1,0,5.1,0.47,0.9,1.29,0.54,1,4,17,0,0,1,0,1,1,0,3,Southpaw,185.42,187.96,145,0,1,0,7.02,0.5,0.0,0.0,0.0,1,1,4,0,0,0,1,0,0,0,1,Orthodox,175.26,182.88,145,32,31,0,0,0,2,3,13,0,1,1,10.160000000000023,5.0800000000000125,-1,-1.92,0.9,1.29,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Flying Knee,1,0:56,56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shana Dobson,Casey O'Neill,,,,,2021-02-20,"Las Vegas, Nevada, USA",USA,Blue,False,Women's Flyweight,FEMALE,3,0,0,0,5.56,0.6,2.1,3.47,0.62,0,0,0,0,0,0,0,0,0,0,0,Orthodox,167.64,175.26,125,0,1,0,3.34,0.37,0.0,0.84,0.5,1,3,11,0,0,0,0,2,0,0,2,Orthodox,167.64,175.26,125,31,23,0,-1,-1,-2,-3,-11,0,-2,0,0.0,0.0,-8,2.22,2.1,2.6300000000000003,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,2,3:41,521,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aiemann Zahabi,Drako Rodriguez,,,,,2021-02-20,"Las Vegas, Nevada, USA",USA,Red,False,Bantamweight,MALE,3,0,1,0,2.57,0.35,2.8,2.75,1.0,1,0,1,0,0,0,0,0,1,0,1,Orthodox,172.72,175.26,135,2,0,0,2.82,0.4,0.0,0.33,0.16,1,2,9,0,0,0,1,0,0,0,1,Orthodox,172.72,172.72,135,33,24,-2,1,0,0,-2,-8,0,0,1,0.0,2.539999999999992,-9,-0.25,2.8,2.42,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punch,1,3:05,185,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Serghei Spivac,Jared Vanderaa,,,,,2021-02-20,"Las Vegas, Nevada, USA",USA,Red,False,Heavyweight,MALE,3,0,1,0,5.59,0.49,0.0,0.53,1.0,1,0,1,0,0,0,0,1,0,0,1,Orthodox,193.04,203.2,260,0,1,0,3.85,0.5,0.2,2.83,0.63,1,2,9,0,1,0,0,0,1,0,2,Orthodox,190.5,198.12,260,26,28,0,0,0,-1,-2,-8,0,1,-1,2.539999999999992,5.079999999999984,2,1.7399999999999998,-0.2,-2.3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,KO/TKO,Punches,2,4:32,572,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kamaru Usman,Gilbert Burns,,+130,,+130,2021-02-13,"Las Vegas, Nevada, USA",USA,Red,True,Welterweight,MALE,5,0,6,0,3.22,0.45,0.7,2.08,0.35,6,3,36,0,0,0,5,3,4,0,12,Orthodox,177.8,180.34,170,0,12,0,4.63,0.54,0.1,3.27,0.48,12,0,43,4,0,0,9,2,1,0,12,Switch,182.88,193.04,170,33,34,0,-6,-6,0,3,-7,-4,1,3,-5.079999999999984,-12.699999999999989,1,-1.4099999999999997,0.6,-1.19,1,1,1.0,0.0,,,,,,,,0.0,,,,,5.0,,,,,,,,1.0,,,,,,Red,KO/TKO,Punches,3,0:34,634,,,,,,,,,,,,,,,,,,,,,,,,,,+400,,+475,,+525
Maycee Barber,Alexa Grasso,,,,,2021-02-13,"Las Vegas, Nevada, USA",USA,Blue,False,Women's Flyweight,FEMALE,3,0,1,0,4.96,0.43,0.6,0.28,0.4,1,3,19,0,0,1,3,0,0,0,4,Orthodox,165.1,167.64,125,1,0,0,5.21,0.52,0.2,1.44,0.4,4,1,11,0,0,0,0,4,0,0,4,Switch,165.1,165.1,125,22,27,-1,1,-3,0,2,8,0,-4,0,0.0,2.5400000000000205,5,-0.25,0.3999999999999999,-1.16,1,1,15.0,10.0,10.0,,,,,,,,,,,,,15.0,,,,,,,,,,,,,Red,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kelvin Gastelum,Ian Heinisch,,,,,2021-02-13,"Las Vegas, Nevada, USA",USA,Red,False,Middleweight,MALE,3,0,1,0,3.28,0.5,0.8,1.13,0.18,3,2,14,0,0,0,2,2,0,0,4,Orthodox,180.34,182.88,185,3,0,0,3.52,0.42,0.1,1.16,0.37,5,6,44,1,0,3,2,3,2,0,10,Southpaw,175.26,180.34,185,29,32,-3,1,-2,-6,-4,-30,-1,-1,-2,5.0800000000000125,2.539999999999992,3,-0.2400000000000002,0.7000000000000001,-0.03,1,1,15.0,9.0,,,,,,,9.0,,,,,,,,,,,,,15.0,,,,,,,Red,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ricky Simon,Brian Kelleher,,,,,2021-02-13,"Las Vegas, Nevada, USA",USA,Red,False,Featherweight,MALE,3,0,1,0,3.92,0.39,0.7,1.0,0.25,2,4,19,0,0,0,1,2,3,0,6,Switch,167.64,167.64,145,0,2,0,3.08,0.42,0.4,6.93,0.54,4,2,21,0,0,2,2,1,1,0,6,Orthodox,167.64,175.26,135,28,34,0,-1,-2,0,2,-2,0,1,2,0.0,-7.619999999999976,6,0.8399999999999999,0.2999999999999999,-5.93,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maki Pitolo,Julian Marquez,,,,,2021-02-13,"Las Vegas, Nevada, USA",USA,Blue,False,Middleweight,MALE,3,1,0,0,4.2,0.45,3.2,0.0,0.0,2,1,7,0,0,0,0,1,1,0,2,Orthodox,187.96,182.88,185,2,0,0,4.2,0.44,0.5,2.42,0.52,1,3,10,0,0,0,0,2,0,0,2,Orthodox,177.8,190.5,185,30,30,-1,0,1,0,-2,-3,0,-1,1,10.159999999999997,-7.620000000000003,0,0.0,2.7,-2.42,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Anaconda Choke,3,4:17,857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rodolfo Vieira,Anthony Hernandez,,,,,2021-02-13,"Las Vegas, Nevada, USA",USA,Blue,False,Middleweight,MALE,3,1,0,0,4.92,0.55,1.9,3.76,0.66,1,2,6,0,0,0,0,0,1,0,1,Orthodox,182.88,190.5,185,0,2,0,1.66,0.42,1.6,7.0,0.47,2,0,3,0,0,0,0,0,2,0,2,Orthodox,182.88,185.42,185,31,27,1,-2,-1,-1,2,3,0,0,-1,0.0,5.079999999999984,-4,3.26,0.2999999999999998,-3.24,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Guillotine Choke,2,1:53,413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Belal Muhammad,Dhiego Lima,,,,,2021-02-13,"Las Vegas, Nevada, USA",USA,Red,False,Welterweight,MALE,3,0,3,0,3.12,0.39,0.6,1.26,0.34,3,5,18,0,0,2,1,1,0,0,4,Orthodox,187.96,190.5,170,0,3,0,4.61,0.42,0.2,1.8,0.28,4,3,31,0,0,1,5,1,1,0,8,Orthodox,180.34,182.88,170,32,32,0,0,-1,-4,2,-13,0,0,-1,7.620000000000003,7.620000000000003,0,-1.4900000000000002,0.3999999999999999,-0.54,1,1,,13.0,,,,,,,,13.0,,,,,,,,,,,,,,,,,,,Red,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Polyana Viana,Mallory Martin,,,,,2021-02-13,"Las Vegas, Nevada, USA",USA,Red,False,Women's Strawweight,FEMALE,3,0,1,0,3.99,0.59,0.5,3.37,0.63,1,1,7,0,0,0,1,0,1,0,2,Orthodox,162.56,160.02,115,0,1,0,3.71,0.41,3.4,1.12,0.33,1,3,9,0,0,0,0,0,2,0,2,Orthodox,165.1,170.18,115,28,27,0,0,0,0,-2,-2,0,0,-1,-2.539999999999992,-10.159999999999997,-1,0.2800000000000002,-2.9,2.25,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,SUB,Armbar,1,3:18,198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andre Ewell,Chris Gutierrez,,,,,2021-02-13,"Las Vegas, Nevada, USA",USA,Blue,False,Catch Weight,MALE,3,0,3,1,4.3,0.57,0.2,0.57,0.6,3,1,13,0,0,1,1,1,0,0,3,Orthodox,175.26,170.18,145,0,2,0,4.42,0.41,0.1,0.29,0.66,2,2,18,0,0,3,1,0,0,0,4,Southpaw,172.72,190.5,135,33,29,0,1,1,-1,-1,-5,0,1,0,2.539999999999992,-20.32,-4,-0.1200000000000001,0.1,0.2799999999999999,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gabe Green,Philip Rowe,,,,,2021-02-13,"Las Vegas, Nevada, USA",USA,Red,False,Welterweight,MALE,3,0,1,0,4.99,0.6,0.0,1.19,0.33,1,0,3,0,0,0,0,1,0,0,1,Orthodox,190.5,203.2,170,1,0,0,6.57,0.46,0.5,1.0,1.0,0,1,3,0,0,0,0,0,0,0,0,Switch,177.8,185.42,170,27,30,-1,1,1,1,-1,0,0,1,0,12.699999999999989,17.779999999999973,3,-1.58,-0.5,0.1899999999999999,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alistair Overeem,Alexander Volkov,,,,,2021-02-06,"Las Vegas, Nevada, USA",USA,Blue,False,Heavyweight,MALE,5,0,1,0,4.84,0.57,0.2,0.57,0.7,4,2,26,0,0,1,2,3,0,0,6,Orthodox,200.66,203.2,250,0,2,0,3.67,0.64,0.8,1.42,0.55,11,15,83,1,1,0,4,20,8,0,33,Orthodox,193.04,203.2,265,40,32,0,-1,-7,-27,-13,-57,-1,-17,-8,7.620000000000003,0.0,-8,1.17,-0.6000000000000001,-0.85,1,1,6.0,5.0,,,,,5.0,,,,,,,,,,,,,6.0,,,,,,,,,Red,KO/TKO,Punch,2,2:06,426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cory Sandhagen,Frankie Edgar,,,,,2021-02-06,"Las Vegas, Nevada, USA",USA,Red,False,Bantamweight,MALE,3,0,1,1,3.7,0.39,0.3,2.28,0.31,5,8,94,9,0,1,10,5,2,0,18,Orthodox,167.64,172.72,135,0,1,0,6.85,0.48,0.5,1.07,0.5,5,1,14,0,0,1,1,3,1,0,6,Switch,180.34,177.8,135,28,39,0,0,0,12,7,80,9,2,1,-12.699999999999989,-5.0800000000000125,11,-3.1499999999999995,-0.2,1.2099999999999995,1,1,4.0,2.0,,,,,,,,,,,2.0,,,,,,,,,,,,,4.0,,,Red,KO/TKO,Flying Knee,1,0:28,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Michael Johnson,Clay Guida,,,,,2021-02-06,"Las Vegas, Nevada, USA",USA,Blue,False,Lightweight,MALE,3,2,0,0,2.44,0.34,0.7,3.36,0.38,4,15,87,0,0,3,8,2,4,0,17,Orthodox,170.18,177.8,155,3,0,0,4.21,0.38,0.1,0.49,0.45,4,12,58,0,0,1,6,4,0,0,11,Southpaw,177.8,185.42,155,34,39,-1,0,0,6,3,29,0,-2,4,-7.620000000000003,-7.620000000000003,5,-1.77,0.6,2.87,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,neither,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexandre Pantoja,Manel Kape,,,,,2021-02-06,"Las Vegas, Nevada, USA",USA,Red,False,Flyweight,MALE,3,0,0,0,3.67,0.45,0.0,1.0,0.28,0,0,0,0,0,0,0,0,0,0,0,Southpaw,165.1,172.72,125,1,0,0,4.3,0.47,0.9,0.94,0.35,3,3,21,0,0,1,1,2,2,0,6,Orthodox,165.1,170.18,125,30,27,-1,0,-3,-6,-3,-21,0,-2,-2,0.0,2.539999999999992,-3,-0.6299999999999999,-0.9,0.06,1,1,,5.0,,,,,,,,,,,,5.0,,,,,,,,,,,,,,,Red,U-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diego Ferreira,Beneil Dariush,,,,,2021-02-06,"Las Vegas, Nevada, USA",USA,Blue,False,Lightweight,MALE,3,0,5,1,3.8,0.49,1.0,2.11,0.34,5,4,36,0,0,1,4,3,5,0,13,Southpaw,177.8,182.88,155,0,6,0,4.7,0.37,0.8,0.81,0.24,6,2,21,0,0,0,3,3,2,0,8,Orthodox,175.26,187.96,155,36,31,0,-1,-1,5,2,15,0,0,3,2.5400000000000205,-5.0800000000000125,-5,-0.9000000000000004,0.1999999999999999,1.2999999999999998,1,1,13.0,10.0,,,,,,,,,10.0,,,,,,,,,,,,,13.0,,,,,Red,S-DEC,,3,5:00,900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
